"PRIMARY_ID","BREAKING_PEACE","DAMAGE","DECEPTION","KILL","MISC","ROYAL_OFFENCES","SEXUAL","THEFT","VIOLENT_THEFT"
"t17190708-3","0","0","0","0","0","0","0","1","0"
"t17190708-33","0","0","0","0","0","0","0","1","0"
"t17190708-35","0","0","0","0","0","0","0","1","0"
"t17190708-36","0","0","0","0","0","0","0","1","0"
"t17190708-39","0","0","0","0","0","0","0","1","0"
"t17190708-4","0","0","0","0","0","0","0","1","0"
"t17190708-45","0","0","0","0","0","0","0","1","0"
"t17190708-5","0","0","0","0","0","0","0","1","0"
"t17190708-50","0","0","0","0","0","0","0","1","0"
"t17190708-51","0","0","0","0","0","0","0","1","0"
"t17190708-52","0","0","0","0","0","0","0","1","0"
"t17190708-54","0","0","0","0","0","0","0","1","0"
"t17190708-55","0","0","0","0","0","0","0","1","0"
"t17190708-6","0","0","0","0","0","0","0","1","0"
"t17190708-8","0","0","0","0","0","0","0","1","0"
"t17190903-1","0","0","0","0","0","0","0","1","0"
"t17190903-12","0","0","0","0","0","0","0","1","0"
"t17190903-14","0","0","0","0","0","0","0","1","0"
"t17190903-16","0","0","0","0","0","0","0","1","0"
"t17190903-20","0","0","0","0","0","0","0","1","0"
"t17190903-22","0","0","0","0","0","0","0","1","0"
"t17190903-26","0","0","0","0","0","0","0","1","0"
"t17190903-27","0","0","0","0","0","0","0","1","0"
"t17190903-3","0","0","0","0","0","0","0","1","0"
"t17190903-30","0","0","0","0","0","0","0","1","0"
"t17190903-31","0","0","0","0","0","0","0","1","0"
"t17190903-36","0","0","0","0","0","0","0","1","0"
"t17190903-37","0","0","0","0","0","0","0","1","0"
"t17190903-38","0","0","0","0","0","0","0","1","0"
"t17190903-4","0","0","0","0","0","0","0","1","0"
"t17190903-44","0","0","0","0","0","0","0","1","0"
"t17190903-45","0","0","0","0","0","0","0","1","0"
"t17190903-48","0","0","0","0","0","0","0","1","0"
"t17190903-49","0","0","0","0","0","0","0","1","0"
"t17190903-52","0","0","0","0","0","0","0","1","0"
"t17190903-53","0","0","0","0","0","0","0","1","0"
"t17190903-7","0","0","0","0","0","0","0","1","0"
"t17191014-13","0","0","0","0","0","0","0","1","0"
"t17191014-15","0","0","0","0","0","0","0","1","0"
"t17191014-16","0","0","0","0","0","0","0","1","0"
"t17191014-19","0","0","0","0","0","0","0","1","0"
"t17191014-2","0","0","0","0","0","0","0","1","0"
"t17191014-24","0","0","0","0","0","0","0","1","0"
"t17191014-25","0","0","0","0","0","0","0","1","0"
"t17191014-27","0","0","0","0","0","0","0","1","0"
"t17191014-29","0","0","0","0","0","0","0","1","0"
"t17191014-34","0","0","0","0","0","0","0","1","0"
"t17191014-6","0","0","0","0","0","0","0","1","0"
"t17191014-7","0","0","0","0","0","0","0","1","0"
"t17191014-9","0","0","0","0","0","0","0","1","0"
"t17191204-1","0","0","0","0","0","0","0","1","0"
"t17191204-10","0","0","0","0","0","0","0","1","0"
"t17191204-11","0","0","0","0","0","0","0","1","0"
"t17191204-12","0","0","0","0","0","0","0","1","0"
"t17191204-13","0","0","0","0","0","0","0","1","0"
"t17191204-16","0","0","0","0","0","0","0","1","0"
"t17191204-2","0","0","0","0","0","0","0","1","0"
"t17191204-20","0","0","0","0","0","0","0","1","0"
"t17191204-21","0","0","0","0","0","0","0","1","0"
"t17191204-22","0","0","0","0","0","0","0","1","0"
"t17191204-23","0","0","0","0","0","0","0","1","0"
"t17191204-24","0","0","0","0","0","0","0","1","0"
"t17191204-27","0","0","0","0","0","0","0","1","0"
"t17191204-28","0","0","0","0","0","0","0","1","0"
"t17191204-3","0","0","0","0","0","0","0","1","0"
"t17191204-33","0","0","0","0","0","0","0","1","0"
"t17191204-35","0","0","0","0","0","0","0","1","0"
"t17191204-36","0","0","0","0","0","0","0","1","0"
"t17191204-37","0","0","0","0","0","0","0","1","0"
"t17191204-39","0","0","0","0","0","0","0","1","0"
"t17191204-4","0","0","0","0","0","0","0","1","0"
"t17191204-41","0","0","0","0","0","0","0","1","0"
"t17191204-44","0","0","0","0","0","0","0","1","0"
"t17191204-45","0","0","0","0","0","0","0","1","0"
"t17191204-46","0","0","0","0","0","0","0","1","0"
"t17200115-1","0","0","0","0","0","0","0","1","0"
"t17200115-10","0","0","0","0","0","0","0","1","0"
"t17200115-11","0","0","0","0","0","0","0","1","0"
"t17200115-13","0","0","0","0","0","0","0","1","0"
"t17200115-15","0","0","0","0","0","0","0","1","0"
"t17200115-17","0","0","0","0","0","0","0","1","0"
"t17200115-2","0","0","0","0","0","0","0","1","0"
"t17200115-20","0","0","0","0","0","0","0","1","0"
"t17200115-23","0","0","0","0","0","0","0","1","0"
"t17200115-24","0","0","0","0","0","0","0","1","0"
"t17200115-25","0","0","0","0","0","0","0","1","0"
"t17200115-27","0","0","0","0","0","0","0","1","0"
"t17200115-30","0","0","0","0","0","0","0","1","0"
"t17200115-33","0","0","0","0","0","0","0","1","0"
"t17200115-34","0","0","0","0","0","0","0","1","0"
"t17200115-5","0","0","0","0","0","0","0","1","0"
"t17200303-1","0","0","0","0","0","0","0","1","0"
"t17200303-10","0","0","0","0","0","0","0","1","0"
"t17200303-12","0","0","0","0","0","0","0","1","0"
"t17200303-13","0","0","0","0","0","0","0","1","0"
"t17200303-14","0","0","0","0","0","0","0","1","0"
"t17200303-17","0","0","0","0","0","0","0","1","0"
"t17200303-19","0","0","0","0","0","0","0","1","0"
"t17200303-2","0","0","0","0","0","0","0","1","0"
"t17200303-3","0","0","0","0","0","0","0","1","0"
"t17200303-32","0","0","0","0","0","0","0","1","0"
"t17200303-37","0","0","0","0","0","0","0","1","0"
"t17200303-38","0","0","0","0","0","0","0","1","0"
"t17200303-39","0","0","0","0","0","0","0","1","0"
"t17200303-4","0","0","0","0","0","0","0","1","0"
"t17200303-40","0","0","0","0","0","0","0","1","0"
"t17200303-45","0","0","0","0","0","0","0","1","0"
"t17200303-47","0","0","0","0","0","0","0","1","0"
"t17200303-49","0","0","0","0","0","0","0","1","0"
"t17200303-5","0","0","0","0","0","0","0","1","0"
"t17200303-50","0","0","0","0","0","0","0","1","0"
"t17200303-54","0","0","0","0","0","0","0","1","0"
"t17200303-55","0","0","0","0","0","0","0","1","0"
"t17200303-56","0","0","0","0","0","0","0","1","0"
"t17200303-57","0","0","0","0","0","0","0","1","0"
"t17200303-6","0","0","0","0","0","0","0","1","0"
"t17200303-7","0","0","0","0","0","0","0","1","0"
"t17200427-1","0","0","0","0","0","0","0","1","0"
"t17200427-16","0","0","0","0","0","0","0","1","0"
"t17200427-18","0","0","0","0","0","0","0","1","0"
"t17200427-2","0","0","0","0","0","0","0","1","0"
"t17200427-20","0","0","0","0","0","0","0","1","0"
"t17200427-22","0","0","0","0","0","0","0","1","0"
"t17200427-29","0","0","0","0","0","0","0","1","0"
"t17200427-3","0","0","0","0","0","0","0","1","0"
"t17200427-30","0","0","0","0","0","0","0","1","0"
"t17200427-31","0","0","0","0","0","0","0","1","0"
"t17200427-32","0","0","0","0","0","0","0","1","0"
"t17200427-35","0","0","0","0","0","0","0","1","0"
"t17200427-36","0","0","0","0","0","0","0","1","0"
"t17200427-39","0","0","0","0","0","0","0","1","0"
"t17200427-4","0","0","0","0","0","0","0","1","0"
"t17200427-40","0","0","0","0","0","0","0","1","0"
"t17200427-41","0","0","0","0","0","0","0","1","0"
"t17200427-42","0","0","0","0","0","0","0","1","0"
"t17200427-44","0","0","0","0","0","0","0","1","0"
"t17200427-5","0","0","0","0","0","0","0","1","0"
"t17200427-50","0","0","0","0","0","0","0","1","0"
"t17200427-51","0","0","0","0","0","0","0","1","0"
"t17200427-52","0","0","0","0","0","0","0","1","0"
"t17200427-56","0","0","0","0","0","0","0","1","0"
"t17200427-57","0","0","0","0","0","0","0","1","0"
"t17200427-58","0","0","0","0","0","0","0","1","0"
"t17200427-61","0","0","0","0","0","0","0","1","0"
"t17200427-62","0","0","0","0","0","0","0","1","0"
"t17200427-65","0","0","0","0","0","0","0","1","0"
"t17200427-69","0","0","0","0","0","0","0","1","0"
"t17200427-7","0","0","0","0","0","0","0","1","0"
"t17200427-70","0","0","0","0","0","0","0","1","0"
"t17200427-8","0","0","0","0","0","0","0","1","0"
"t17200427-9","0","0","0","0","0","0","0","1","0"
"t17200602-19","0","0","0","0","0","0","0","1","0"
"t17200602-21","0","0","0","0","0","0","0","1","0"
"t17200602-24","0","0","0","0","0","0","0","1","0"
"t17200602-33","0","0","0","0","0","0","0","1","0"
"t17200602-36","0","0","0","0","0","0","0","1","0"
"t17200602-37","0","0","0","0","0","0","0","1","0"
"t17200602-38","0","0","0","0","0","0","0","1","0"
"t17200602-40","0","0","0","0","0","0","0","1","0"
"t17200602-6","0","0","0","0","0","0","0","1","0"
"t17200602-8","0","0","0","0","0","0","0","1","0"
"t17200712-13","0","0","0","0","0","0","0","1","0"
"t17200712-17","0","0","0","0","0","0","0","0","1"
"t17200712-18","0","0","0","0","0","0","0","1","0"
"t17200712-19","0","0","0","0","0","0","0","1","0"
"t17200712-2","0","1","0","0","0","0","0","0","0"
"t17200712-20","0","0","0","0","0","0","0","1","0"
"t17200712-25","0","0","0","0","0","0","0","1","0"
"t17200712-28","0","1","0","0","0","0","0","0","0"
"t17200712-30","0","0","0","0","0","0","0","1","0"
"t17200712-31","0","0","0","0","0","0","0","1","0"
"t17200712-32","0","0","0","0","0","0","0","1","0"
"t17200712-34","0","0","0","0","0","0","0","1","0"
"t17200712-35","0","0","0","0","0","0","0","1","0"
"t17200712-36","0","0","0","0","0","0","0","1","0"
"t17200712-37","0","0","0","0","0","0","0","1","0"
"t17200712-4","0","0","0","0","0","0","0","1","0"
"t17200712-6","0","0","0","0","0","0","0","1","0"
"t17200712-7","0","0","0","0","0","0","0","1","0"
"t17200907-1","0","0","0","0","0","0","0","1","0"
"t17200907-12","0","0","0","0","0","0","0","1","0"
"t17200907-13","0","0","0","0","0","0","0","1","0"
"t17200907-15","0","0","0","0","0","0","0","1","0"
"t17200907-19","0","0","0","0","0","0","0","1","0"
"t17200907-20","0","0","0","0","0","0","0","1","0"
"t17200907-21","0","0","0","0","0","0","0","1","0"
"t17200907-22","0","0","0","0","0","0","0","1","0"
"t17200907-25","0","0","0","0","0","0","0","1","0"
"t17200907-26","0","0","0","0","0","0","0","1","0"
"t17200907-29","0","0","0","0","0","0","0","1","0"
"t17200907-3","0","0","0","0","0","0","0","1","0"
"t17200907-34","0","0","0","0","0","0","0","1","0"
"t17200907-36","0","0","0","0","0","0","0","1","0"
"t17200907-38","0","0","0","0","0","0","0","1","0"
"t17200907-39","0","0","0","0","0","0","0","1","0"
"t17200907-42","0","0","0","0","0","0","0","1","0"
"t17200907-45","0","0","0","0","0","0","0","1","0"
"t17200907-46","0","0","0","0","0","0","0","1","0"
"t17200907-48","0","0","0","0","0","0","0","1","0"
"t17200907-51","0","0","0","0","0","0","0","1","0"
"t17200907-52","0","0","0","0","0","0","0","1","0"
"t17200907-54","0","0","0","0","0","0","0","1","0"
"t17200907-55","0","0","0","0","0","0","0","1","0"
"t17200907-6","0","0","0","0","0","0","0","1","0"
"t17200907-9","0","0","0","0","0","0","0","1","0"
"t17201012-12","0","0","0","0","0","0","0","1","0"
"t17201012-15","0","0","0","0","0","0","0","1","0"
"t17201012-16","0","0","0","0","0","0","0","1","0"
"t17201012-2","0","0","0","0","0","0","0","1","0"
"t17201012-21","0","0","0","0","0","0","0","0","1"
"t17201012-22","0","0","0","0","0","0","0","1","0"
"t17201012-24","0","0","0","0","0","0","0","1","0"
"t17201012-25","0","0","0","0","0","0","0","1","0"
"t17201012-28","0","0","0","0","0","0","0","1","0"
"t17201012-29","0","0","0","0","0","0","0","1","0"
"t17201012-3","0","0","0","0","0","0","0","1","0"
"t17201012-30","0","0","0","0","0","0","0","1","0"
"t17201012-31","0","0","0","0","0","0","0","1","0"
"t17201012-33","0","0","0","0","0","0","0","1","0"
"t17201012-7","0","0","0","0","0","0","0","1","0"
"t17201012-8","0","0","0","0","0","0","0","1","0"
"t17201012-9","0","0","0","0","0","0","0","1","0"
"t17201207-1","0","0","0","0","0","0","0","1","0"
"t17201207-11","0","0","0","0","0","0","0","1","0"
"t17201207-14","0","0","0","0","0","0","0","1","0"
"t17201207-15","0","0","0","0","0","0","0","1","0"
"t17201207-16","0","0","0","0","0","0","0","1","0"
"t17201207-2","0","0","0","0","0","0","0","1","0"
"t17201207-21","0","0","0","0","0","0","0","1","0"
"t17201207-24","0","0","0","0","0","0","0","1","0"
"t17201207-25","0","0","0","0","0","0","0","1","0"
"t17201207-28","0","0","0","0","0","0","0","1","0"
"t17201207-3","0","0","0","0","0","0","0","1","0"
"t17201207-30","0","0","0","0","0","0","0","1","0"
"t17201207-33","0","0","0","0","0","0","0","1","0"
"t17201207-34","0","0","0","0","0","0","0","1","0"
"t17201207-35","0","0","0","0","0","0","0","1","0"
"t17201207-36","0","0","0","0","0","0","0","1","0"
"t17201207-38","0","0","0","0","0","0","0","1","0"
"t17201207-4","0","0","0","0","0","0","0","1","0"
"t17201207-40","0","0","0","0","0","0","0","1","0"
"t17201207-5","0","0","0","0","0","0","0","1","0"
"t17201207-8","0","0","0","0","0","0","0","1","0"
"t17201207-9","0","0","0","0","0","0","0","1","0"
"t17210113-1","0","0","0","0","0","0","0","1","0"
"t17210113-12","0","0","0","0","0","0","0","1","0"
"t17210113-16","0","0","0","0","0","0","0","1","0"
"t17210113-17","0","0","0","0","0","0","0","0","1"
"t17210113-19","0","0","0","0","0","0","0","1","0"
"t17210113-2","0","0","0","0","0","0","0","1","0"
"t17210113-21","0","0","0","0","0","0","0","1","0"
"t17210113-22","0","0","0","0","0","0","0","1","0"
"t17210113-25","0","0","0","0","0","0","0","1","0"
"t17210113-27","0","0","0","0","0","0","0","1","0"
"t17210113-30","0","0","0","0","0","0","0","1","0"
"t17210113-32","0","0","0","0","0","0","0","1","0"
"t17210113-37","0","0","0","0","0","0","0","1","0"
"t17210113-38","0","0","0","0","0","0","0","1","0"
"t17210113-4","0","0","0","0","0","0","0","1","0"
"t17210113-40","0","0","0","0","0","0","0","1","0"
"t17210113-5","0","0","0","0","0","0","0","1","0"
"t17210113-6","0","0","0","0","0","0","0","1","0"
"t17210301-1","0","0","0","0","0","0","0","1","0"
"t17210301-10","0","0","0","0","0","0","0","1","0"
"t17210301-11","0","0","0","0","0","0","0","1","0"
"t17210301-13","0","0","0","0","0","0","0","1","0"
"t17210301-16","0","0","0","0","0","0","0","1","0"
"t17210301-2","0","0","0","0","0","0","0","1","0"
"t17210301-21","0","0","0","0","0","0","0","1","0"
"t17210301-22","0","0","0","0","0","0","0","1","0"
"t17210301-23","0","0","0","0","0","0","0","1","0"
"t17210301-24","0","0","0","0","0","0","0","1","0"
"t17210301-25","0","0","0","0","0","0","0","1","0"
"t17210301-28","0","0","0","0","0","0","0","1","0"
"t17210301-29","0","0","0","0","0","0","0","1","0"
"t17210301-30","0","0","0","0","0","0","0","1","0"
"t17210301-31","0","0","0","0","0","0","0","1","0"
"t17210301-32","0","0","0","0","0","0","0","1","0"
"t17210301-33","0","0","0","0","0","0","0","1","0"
"t17210301-34","0","0","0","0","0","0","0","0","1"
"t17210301-35","0","0","0","0","0","0","0","1","0"
"t17210301-36","0","0","0","0","0","0","0","1","0"
"t17210301-37","0","0","0","0","0","0","0","1","0"
"t17210301-38","0","0","0","0","0","0","0","1","0"
"t17210301-39","0","0","0","0","0","0","0","1","0"
"t17210301-4","0","0","0","0","0","0","0","1","0"
"t17210301-41","0","0","0","0","0","0","0","1","0"
"t17210301-43","0","0","0","0","0","0","0","1","0"
"t17210301-44","0","0","0","0","0","0","0","1","0"
"t17210301-46","0","0","0","0","0","0","0","1","0"
"t17210301-48","0","0","0","0","0","0","0","1","0"
"t17210301-49","0","0","0","0","0","0","0","1","0"
"t17210301-51","0","0","0","0","0","0","0","1","0"
"t17210301-52","0","0","0","0","0","0","0","1","0"
"t17210301-55","0","0","0","0","0","0","0","1","0"
"t17210301-56","0","0","0","0","0","0","0","1","0"
"t17210301-59","0","0","0","0","0","0","0","1","0"
"t17210301-6","0","0","0","0","0","0","0","1","0"
"t17210301-8","0","0","0","0","0","0","0","1","0"
"t17210301-9","0","0","0","0","0","0","0","1","0"
"t17210419-11","0","0","0","0","0","0","0","1","0"
"t17210419-12","0","0","0","0","0","0","0","1","0"
"t17210419-13","0","0","0","0","0","0","0","1","0"
"t17210419-14","0","0","0","0","0","0","0","1","0"
"t17210419-16","0","0","0","0","0","0","0","1","0"
"t17210419-19","0","0","0","0","0","0","0","1","0"
"t17210419-28","0","0","0","0","0","0","0","1","0"
"t17210419-29","0","0","0","0","0","0","0","0","1"
"t17210419-3","0","0","0","0","0","0","0","1","0"
"t17210419-30","0","0","0","0","0","0","0","0","1"
"t17210419-34","0","0","0","0","0","0","0","1","0"
"t17210419-35","0","0","0","0","0","0","0","1","0"
"t17210419-36","0","0","0","0","0","0","0","1","0"
"t17210419-38","0","0","0","0","0","0","0","1","0"
"t17210419-39","0","0","0","0","0","0","0","1","0"
"t17210419-4","0","0","0","0","0","0","0","1","0"
"t17210419-44","0","0","0","0","0","0","0","1","0"
"t17210419-46","0","0","0","0","0","0","0","1","0"
"t17210419-48","0","0","0","0","0","0","0","1","0"
"t17210419-49","0","0","0","0","0","0","0","1","0"
"t17210419-52","0","0","0","0","0","0","0","1","0"
"t17210419-54","0","0","0","0","0","0","0","0","1"
"t17210419-57","0","0","0","0","0","0","0","1","0"
"t17210419-59","0","0","0","0","0","0","0","1","0"
"t17210419-60","0","0","0","0","0","0","0","1","0"
"t17210419-64","0","0","0","0","0","0","0","1","0"
"t17210419-9","0","0","0","0","0","0","0","1","0"
"t17210525-11","0","0","0","0","0","0","0","1","0"
"t17210525-13","0","0","0","0","0","0","0","1","0"
"t17210525-14","0","0","0","0","0","0","0","1","0"
"t17210525-2","0","0","0","0","0","0","0","1","0"
"t17210525-26","0","0","0","0","0","0","0","1","0"
"t17210525-27","0","0","0","0","0","0","0","1","0"
"t17210525-28","0","0","0","0","0","0","0","1","0"
"t17210525-3","0","0","0","0","0","0","0","1","0"
"t17210525-33","0","0","0","0","0","0","0","1","0"
"t17210525-35","0","0","0","0","0","0","0","1","0"
"t17210525-37","0","0","0","0","0","0","0","1","0"
"t17210525-38","0","0","0","0","0","0","0","1","0"
"t17210525-39","0","0","0","0","0","0","0","1","0"
"t17210525-41","0","0","0","0","0","0","0","1","0"
"t17210525-43","0","0","0","0","0","0","0","1","0"
"t17210525-45","0","0","0","0","0","0","0","1","0"
"t17210525-46","0","0","0","0","0","0","0","1","0"
"t17210525-47","0","0","0","0","0","0","0","1","0"
"t17210525-48","0","0","0","0","0","0","0","1","0"
"t17210525-5","0","0","0","0","0","0","0","1","0"
"t17210525-52","0","0","0","0","0","0","0","1","0"
"t17210525-54","0","0","0","0","0","0","0","1","0"
"t17210525-6","0","0","1","0","0","0","0","0","0"
"t17210525-61","0","0","1","0","0","0","0","0","0"
"t17210525-7","0","0","0","0","0","0","0","1","0"
"t17210525-8","0","0","0","0","0","0","0","1","0"
"t17210712-1","0","0","0","0","0","0","0","1","0"
"t17210712-18","0","0","0","0","0","0","0","1","0"
"t17210712-27","0","0","0","0","0","0","0","1","0"
"t17210712-29","0","0","0","0","0","0","0","1","0"
"t17210712-3","0","0","0","0","0","0","0","1","0"
"t17210712-31","0","0","0","0","0","0","0","1","0"
"t17210712-36","0","0","0","0","0","0","0","1","0"
"t17210712-38","0","0","0","0","0","0","0","1","0"
"t17210712-4","0","0","0","0","0","0","0","1","0"
"t17210712-43","0","0","0","0","0","0","0","1","0"
"t17210712-5","0","0","0","0","0","0","0","1","0"
"t17210712-52","0","0","0","0","0","0","0","0","1"
"t17210712-6","0","0","0","0","0","0","0","1","0"
"t17210712-8","0","0","0","0","0","0","0","1","0"
"t17210712-9","0","0","0","0","0","0","0","1","0"
"t17210830-1","0","0","0","0","0","0","0","1","0"
"t17210830-12","0","0","0","0","0","0","0","1","0"
"t17210830-13","0","0","0","0","0","0","0","1","0"
"t17210830-14","0","0","0","0","0","0","0","1","0"
"t17210830-15","0","0","0","0","0","0","0","1","0"
"t17210830-18","0","0","0","0","0","0","0","1","0"
"t17210830-2","0","0","0","0","0","0","0","1","0"
"t17210830-21","0","0","0","0","0","0","0","1","0"
"t17210830-22","0","0","0","0","0","0","0","1","0"
"t17210830-23","0","0","0","0","0","0","0","1","0"
"t17210830-24","0","0","0","0","0","0","0","1","0"
"t17210830-25","0","0","0","0","0","0","0","1","0"
"t17210830-27","0","0","0","0","0","0","0","1","0"
"t17210830-28","0","0","0","0","0","0","0","1","0"
"t17210830-29","0","0","0","0","0","0","0","1","0"
"t17210830-3","0","0","0","0","0","0","0","1","0"
"t17210830-33","0","0","0","0","0","0","0","1","0"
"t17210830-35","0","0","0","0","0","0","0","1","0"
"t17210830-37","0","0","0","0","0","0","0","1","0"
"t17210830-41","0","0","0","0","0","0","0","1","0"
"t17210830-42","0","0","0","0","0","0","0","1","0"
