"ID","DATESTAMP"
"t18091206-57","12/6/1809"
"t18100919-40","9/19/1810"
"t18110109-8","1/9/1811"
"t18091206-73","12/6/1809"
"t18100110-10","1/10/1810"
"t18100110-11","1/10/1810"
"t18100919-46","9/19/1810"
"t18100919-51","9/19/1810"
"t18100110-35","1/10/1810"
"t18100221-28","2/21/1810"
"t18100606-37","6/6/1810"
"t18100606-42","6/6/1810"
"t18110220-9","2/20/1811"
"t18110220-96","2/20/1811"
"t18100221-29","2/21/1810"
"t18100221-35","2/21/1810"
"t18100221-5","2/21/1810"
"t18100221-51","2/21/1810"
"t18100606-89","6/6/1810"
"t18101031-48","10/31/1810"
"t18100221-83","2/21/1810"
"t18100221-86","2/21/1810"
"t18100718-23","7/18/1810"
"t18100718-36","7/18/1810"
"t18100718-47","7/18/1810"
"t18101205-12","12/5/1810"
"t18101205-16","12/5/1810"
"t18101205-25","12/5/1810"
"t18110529-81","5/29/1811"
"t18100411-13","4/11/1810"
"t18100411-130","4/11/1810"
"t18101205-4","12/5/1810"
"t18110403-58","4/3/1811"
"t18100919-109","9/19/1810"
"t18110529-105","5/29/1811"
"t18110529-134","5/29/1811"
"t18101205-8","12/5/1810"
"t18101205-80","12/5/1810"
"t18101205-82","12/5/1810"
"t18091101-28","11/1/1809"
"t18101205-95","12/5/1810"
"t18090626-64","6/26/1809"
"t18080113-50","1/13/1808"
"t18080713-26","7/13/1808"
"t18080713-32","7/13/1808"
"t18080113-81","1/13/1808"
"t18080113-91","1/13/1808"
"t18080713-52","7/13/1808"
"t18090215-18","2/15/1809"
"t18090920-119","9/20/1809"
"t18080914-110","9/14/1808"
"t18090215-39","2/15/1809"
"t18090215-63","2/15/1809"
"t18090920-134","9/20/1809"
"t18090920-58","9/20/1809"
"t18080217-87","2/17/1808"
"t18091101-103","11/1/1809"
"t18090920-21","9/20/1809"
"t18080914-80","9/14/1808"
"t18090412-24","4/12/1809"
"t18090920-68","9/20/1809"
"t18080406-49","4/6/1808"
"t18080406-50","4/6/1808"
"t18090412-46","4/12/1809"
"t18081126-25","11/26/1808"
"t18090920-33","9/20/1809"
"t18090920-38","9/20/1809"
"t18090920-43","9/20/1809"
"t18080406-76","4/6/1808"
"t18090920-88","9/20/1809"
"t18090517-20","5/17/1809"
"t18080601-44","6/1/1808"
"t18080601-69","6/1/1808"
"t18081130-31","11/30/1808"
"t18080113-32","1/13/1808"
"t18080601-71","6/1/1808"
"t18080601-76","6/1/1808"
"t18081130-74","11/30/1808"
"t18080601-78","6/1/1808"
"t18080601-85","6/1/1808"
"t18250519-43","5/19/1825"
"t18251027-29","10/27/1825"
"t18251027-32","10/27/1825"
"t18250407-142","4/7/1825"
"t18250519-51","5/19/1825"
"t18250519-53","5/19/1825"
"t18250519-66","5/19/1825"
"t18250915-197","9/15/1825"
"t18251027-106","10/27/1825"
"t18250519-70","5/19/1825"
"t18250519-72","5/19/1825"
"t18250407-190","4/7/1825"
"t18250519-84","5/19/1825"
"t18250915-240","9/15/1825"
"t18250915-39","9/15/1825"
"t18250407-21","4/7/1825"
"t18250113-28","1/13/1825"
"t18250113-76","1/13/1825"
"t18240916-25","9/16/1824"
"t18241028-77","10/28/1824"
"t18240407-159","4/7/1824"
"t18240715-123","7/15/1824"
"t18240916-280","9/16/1824"
"t18240916-29","9/16/1824"
"t18240407-179","4/7/1824"
"t18240407-190","4/7/1824"
"t18241202-126","12/2/1824"
"t18240916-70","9/16/1824"
"t18240916-71","9/16/1824"
"t18240407-75","4/7/1824"
"t18241202-24","12/2/1824"
"t18240715-35","7/15/1824"
"t18240715-70","7/15/1824"
"t18241028-103","10/28/1824"
"t18241028-107","10/28/1824"
"t18250113-172","1/13/1825"
"t18250113-18","1/13/1825"
"t18240603-152","6/3/1824"
"t18241202-62","12/2/1824"
"t18241028-146","10/28/1824"
"t18240916-10","9/16/1824"
"t18240916-121","9/16/1824"
"t18241028-159","10/28/1824"
"t18240603-213","6/3/1824"
"t18240916-128","9/16/1824"
"t18241028-166","10/28/1824"
"t18240916-150","9/16/1824"
"t18240916-153","9/16/1824"
"t18241028-169","10/28/1824"
"t18250113-149","1/13/1825"
"t18240603-67","6/3/1824"
"t18241028-27","10/28/1824"
"t18241028-37","10/28/1824"
"t18241202-164","12/2/1824"
"t18240916-170","9/16/1824"
"t18240916-182","9/16/1824"
"t18241028-47","10/28/1824"
"t18240603-93","6/3/1824"
"t18240603-98","6/3/1824"
"t18260914-387","9/14/1826"
"t18260622-66","6/22/1826"
"t18261207-153","12/7/1826"
"t18261207-155","12/7/1826"
"t18260914-393","9/14/1826"
"t18261207-165","12/7/1826"
"t18260914-13","9/14/1826"
"t18260914-133","9/14/1826"
"t18260914-148","9/14/1826"
"t18261026-191","10/26/1826"
"t18261026-193","10/26/1826"
"t18260914-172","9/14/1826"
"t18260914-434","9/14/1826"
"t18261026-206","10/26/1826"
"t18260914-192","9/14/1826"
"t18260914-450","9/14/1826"
"t18260914-198","9/14/1826"
"t18261026-214","10/26/1826"
"t18261207-223","12/7/1826"
"t18261207-226","12/7/1826"
"t18261026-238","10/26/1826"
"t18261026-239","10/26/1826"
"t18261207-29","12/7/1826"
"t18260914-54","9/14/1826"
"t18260914-79","9/14/1826"
"t18261026-35","10/26/1826"
"t18261207-87","12/7/1826"
"t18261207-92","12/7/1826"
"t18260914-238","9/14/1826"
"t18261026-100","10/26/1826"
"t18261026-102","10/26/1826"
"t18261026-4","10/26/1826"
"t18261207-242","12/7/1826"
"t18261207-246","12/7/1826"
"t18261026-11","10/26/1826"
"t18260914-283","9/14/1826"
"t18260914-30","9/14/1826"
"t18261026-118","10/26/1826"
"t18260914-307","9/14/1826"
"t18261026-138","10/26/1826"
"t18260914-327","9/14/1826"
"t18261207-100","12/7/1826"
"t18261207-6","12/7/1826"
"t18261026-155","10/26/1826"
"t18261026-16","10/26/1826"
"t18261207-118","12/7/1826"
"t18261207-221","12/7/1826"
"t18260914-363","9/14/1826"
"t18260622-231","6/22/1826"
"t18260406-199","4/6/1826"
"t18260511-150","5/11/1826"
"t18260406-207","4/6/1826"
"t18260406-208","4/6/1826"
"t18251027-88","10/27/1825"
"t18251027-89","10/27/1825"
"t18260406-21","4/6/1826"
"t18260511-18","5/11/1826"
"t18260511-3","5/11/1826"
"t18260216-125","2/16/1826"
"t18260216-127","2/16/1826"
"t18260406-23","4/6/1826"
"t18260406-233","4/6/1826"
"t18260511-58","5/11/1826"
"t18251208-137","12/8/1825"
"t18260511-99","5/11/1826"
"t18260622-101","6/22/1826"
"t18260216-161","2/16/1826"
"t18260406-257","4/6/1826"
"t18260406-26","4/6/1826"
"t18251208-39","12/8/1825"
"t18260622-18","6/22/1826"
"t18260622-181","6/22/1826"
"t18260622-191","6/22/1826"
"t18260216-24","2/16/1826"
"t18260622-104","6/22/1826"
"t18260216-44","2/16/1826"
"t18260112-107","1/12/1826"
"t18260112-117","1/12/1826"
"t18260112-123","1/12/1826"
"t18260216-67","2/16/1826"
"t18260216-70","2/16/1826"
"t18260406-61","4/6/1826"
"t18260406-68","4/6/1826"
"t18260622-114","6/22/1826"
"t18260112-132","1/12/1826"
"t18260406-106","4/6/1826"
"t18260622-172","6/22/1826"
"t18260112-153","1/12/1826"
"t18260511-9","5/11/1826"
"t18260112-2","1/12/1826"
"t18260406-134","4/6/1826"
"t18260112-30","1/12/1826"
"t18251027-71","10/27/1825"
"t18260406-176","4/6/1826"
"t18270712-31","7/12/1827"
"t18271206-206","12/6/1827"
"t18271206-214","12/6/1827"
"t18271206-215","12/6/1827"
"t18270712-34","7/12/1827"
"t18270712-58","7/12/1827"
"t18270712-99","7/12/1827"
"t18270913-101","9/13/1827"
"t18271025-16","10/25/1827"
"t18270913-109","9/13/1827"
"t18270913-122","9/13/1827"
"t18271025-189","10/25/1827"
"t18271206-27","12/6/1827"
"t18271206-39","12/6/1827"
"t18271206-52","12/6/1827"
"t18270913-135","9/13/1827"
"t18270913-369","9/13/1827"
"t18271206-85","12/6/1827"
"t18270913-161","9/13/1827"
"t18271025-33","10/25/1827"
"t18270913-184","9/13/1827"
"t18270913-190","9/13/1827"
"t18270913-75","9/13/1827"
"t18270913-84","9/13/1827"
"t18270913-87","9/13/1827"
"t18271025-97","10/25/1827"
"t18280110-152","1/10/1828"
"t18270913-97","9/13/1827"
"t18280110-49","1/10/1828"
"t18280110-57","1/10/1828"
"t18270913-217","9/13/1827"
"t18271025-116","10/25/1827"
"t18270913-225","9/13/1827"
"t18270913-243","9/13/1827"
"t18271206-180","12/6/1827"
"t18271206-72","12/6/1827"
"t18270712-212","7/12/1827"
"t18270531-251","5/31/1827"
"t18270111-154","1/11/1827"
"t18270531-264","5/31/1827"
"t18270531-299","5/31/1827"
"t18270215-71","2/15/1827"
"t18270111-27","1/11/1827"
"t18270405-104","4/5/1827"
"t18270405-92","4/5/1827"
"t18270405-94","4/5/1827"
"t18270531-104","5/31/1827"
"t18270111-33","1/11/1827"
"t18270405-106","4/5/1827"
"t18270405-11","4/5/1827"
"t18270531-58","5/31/1827"
"t18270111-53","1/11/1827"
"t18270111-67","1/11/1827"
"t18270405-137","4/5/1827"
"t18270712-167","7/12/1827"
"t18270405-147","4/5/1827"
"t18270405-151","4/5/1827"
"t18270405-157","4/5/1827"
"t18270531-143","5/31/1827"
"t18270531-145","5/31/1827"
"t18270531-151","5/31/1827"
"t18270405-162","4/5/1827"
"t18270712-141","7/12/1827"
"t18270215-115","2/15/1827"
"t18270405-183","4/5/1827"
"t18270405-187","4/5/1827"
"t18270405-195","4/5/1827"
"t18270531-174","5/31/1827"
"t18270712-195","7/12/1827"
"t18270405-203","4/5/1827"
"t18270531-178","5/31/1827"
"t18270531-18","5/31/1827"
"t18270531-182","5/31/1827"
"t18270531-183","5/31/1827"
"t18270531-186","5/31/1827"
"t18270531-82","5/31/1827"
"t18270531-197","5/31/1827"
"t18270531-213","5/31/1827"
"t18270531-41","5/31/1827"
"t18270215-191","2/15/1827"
"t18270215-193","2/15/1827"
"t18270215-197","2/15/1827"
"t18270215-198","2/15/1827"
"t18270215-20","2/15/1827"
"t18270405-251","4/5/1827"
"t18270531-239","5/31/1827"
"t18270405-42","4/5/1827"
"t18290716-132","7/16/1829"
"t18291029-247","10/29/1829"
"t18291029-251","10/29/1829"
"t18290716-27","7/16/1829"
"t18290910-203","9/10/1829"
"t18291029-255","10/29/1829"
"t18291029-37","10/29/1829"
"t18290716-40","7/16/1829"
"t18291029-49","10/29/1829"
"t18290910-81","9/10/1829"
"t18290910-250","9/10/1829"
"t18290910-252","9/10/1829"
"t18290910-261","9/10/1829"
"t18291029-83","10/29/1829"
"t18290716-86","7/16/1829"
"t18290716-9","7/16/1829"
"t18291029-131","10/29/1829"
"t18290716-92","7/16/1829"
"t18290910-270","9/10/1829"
"t18291029-151","10/29/1829"
"t18291203-191","12/3/1829"
"t18290910-121","9/10/1829"
"t18290910-281","9/10/1829"
"t18291203-100","12/3/1829"
"t18291203-104","12/3/1829"
"t18290910-147","9/10/1829"
"t18291029-182","10/29/1829"
"t18291203-200","12/3/1829"
"t18290910-37","9/10/1829"
"t18290910-174","9/10/1829"
"t18290910-53","9/10/1829"
"t18291029-198","10/29/1829"
"t18291203-164","12/3/1829"
"t18131201-73","12/1/1813"
"t18130113-28","1/13/1813"
"t18130113-4","1/13/1813"
"t18130602-32","6/2/1813"
"t18140112-109","1/12/1814"
"t18130602-37","6/2/1813"
"t18130602-43","6/2/1813"
"t18130602-49","6/2/1813"
"t18130915-18","9/15/1813"
"t18140112-35","1/12/1814"
"t18140112-42","1/12/1814"
"t18130915-48","9/15/1813"
"t18140112-71","1/12/1814"
"t18130217-33","2/17/1813"
"t18130915-60","9/15/1813"
"t18130217-97","2/17/1813"
"t18130714-113","7/14/1813"
"t18140420-100","4/20/1814"
"t18140420-120","4/20/1814"
"t18130407-133","4/7/1813"
"t18131027-140","10/27/1813"
"t18140420-28","4/20/1814"
"t18140216-58","2/16/1814"
"t18140216-70","2/16/1814"
"t18130407-31","4/7/1813"
"t18131027-42","10/27/1813"
"t18131027-61","10/27/1813"
"t18131027-62","10/27/1813"
"t18130407-57","4/7/1813"
"t18130915-105","9/15/1813"
"t18131027-72","10/27/1813"
"t18131027-80","10/27/1813"
"t18130602-142","6/2/1813"
"t18130915-143","9/15/1813"
"t18140216-19","2/16/1814"
"t18140216-25","2/16/1814"
"t18130602-147","6/2/1813"
"t18121202-47","12/2/1812"
"t18121202-58","12/2/1812"
"t18121202-60","12/2/1812"
"t18130113-27","1/13/1813"
"t18110710-55","7/10/1811"
"t18110710-64","7/10/1811"
"t18110710-77","7/10/1811"
"t18110710-84","7/10/1811"
"t18111204-39","12/4/1811"
"t18110918-11","9/18/1811"
"t18110918-113","9/18/1811"
"t18120513-19","5/13/1812"
"t18121028-34","10/28/1812"
"t18110918-117","9/18/1811"
"t18110918-12","9/18/1811"
"t18111204-9","12/4/1811"
"t18120513-63","5/13/1812"
"t18121028-44","10/28/1812"
"t18110918-14","9/18/1811"
"t18120115-109","1/15/1812"
"t18120701-13","7/1/1812"
"t18120701-38","7/1/1812"
"t18110918-162","9/18/1811"
"t18110918-178","9/18/1811"
"t18121202-26","12/2/1812"
"t18110918-36","9/18/1811"
"t18120701-76","7/1/1812"
"t18110918-39","9/18/1811"
"t18110918-53","9/18/1811"
"t18120115-72","1/15/1812"
"t18120115-84","1/15/1812"
"t18120701-83","7/1/1812"
"t18121028-96","10/28/1812"
"t18121202-11","12/2/1812"
"t18110918-67","9/18/1811"
"t18120115-9","1/15/1812"
"t18120916-109","9/16/1812"
"t18121202-43","12/2/1812"
"t18120219-35","2/19/1812"
"t18120916-152","9/16/1812"
"t18121202-16","12/2/1812"
"t18121202-17","12/2/1812"
"t18111030-13","10/30/1811"
"t18111030-14","10/30/1811"
"t18111030-140","10/30/1811"
"t18120219-76","2/19/1812"
"t18120916-177","9/16/1812"
"t18120916-190","9/16/1812"
"t18110710-18","7/10/1811"
"t18120916-55","9/16/1812"
"t18110710-3","7/10/1811"
"t18111030-82","10/30/1811"
"t18111030-85","10/30/1811"
"t18120408-27","4/8/1812"
"t18120408-43","4/8/1812"
"t18150621-72","6/21/1815"
"t18150621-75","6/21/1815"
"t18160529-52","5/29/1816"
"t18151206-150","12/6/1815"
"t18150913-167","9/13/1815"
"t18150913-175","9/13/1815"
"t18151206-58","12/6/1815"
"t18151206-59","12/6/1815"
"t18151206-62","12/6/1815"
"t18160403-110","4/3/1816"
"t18150913-189","9/13/1815"
"t18150913-198","9/13/1815"
"t18160403-145","4/3/1816"
"t18160403-152","4/3/1816"
"t18150913-31","9/13/1815"
"t18160403-158","4/3/1816"
"t18160403-183","4/3/1816"
"t18150913-55","9/13/1815"
"t18151206-97","12/6/1815"
"t18160918-140","9/18/1816"
"t18160403-67","4/3/1816"
"t18160918-252","9/18/1816"
"t18150913-89","9/13/1815"
"t18160403-71","4/3/1816"
"t18160403-83","4/3/1816"
"t18151025-105","10/25/1815"
"t18160403-88","4/3/1816"
"t18160529-103","5/29/1816"
"t18160918-175","9/18/1816"
"t18160918-183","9/18/1816"
"t18151025-25","10/25/1815"
"t18160529-116","5/29/1816"
"t18160918-275","9/18/1816"
"t18151025-52","10/25/1815"
"t18151025-64","10/25/1815"
"t18160214-22","2/14/1816"
"t18160529-128","5/29/1816"
"t18160214-46","2/14/1816"
"t18160918-218","9/18/1816"
"t18151025-94","10/25/1815"
"t18160214-67","2/14/1816"
"t18160529-198","5/29/1816"
"t18160710-60","7/10/1816"
"t18160710-73","7/10/1816"
"t18151206-12","12/6/1815"
"t18151206-121","12/6/1815"
"t18150621-64","6/21/1815"
"t18160529-22","5/29/1816"
"t18150111-143","1/11/1815"
"t18150111-22","1/11/1815"
"t18140525-14","5/25/1814"
"t18140914-47","9/14/1814"
"t18140914-49","9/14/1814"
"t18140525-33","5/25/1814"
"t18150111-71","1/11/1815"
"t18150405-71","4/5/1815"
"t18140525-48","5/25/1814"
"t18141026-125","10/26/1814"
"t18140525-7","5/25/1814"
"t18141026-158","10/26/1814"
"t18150111-91","1/11/1815"
"t18150215-102","2/15/1815"
"t18150510-15","5/10/1815"
"t18141026-25","10/26/1814"
"t18150215-117","2/15/1815"
"t18150215-119","2/15/1815"
"t18141026-32","10/26/1814"
"t18141026-34","10/26/1814"
"t18150215-129","2/15/1815"
"t18141026-60","10/26/1814"
"t18150215-26","2/15/1815"
"t18150215-30","2/15/1815"
"t18150621-22","6/21/1815"
"t18150215-57","2/15/1815"
"t18140706-36","7/6/1814"
"t18140706-65","7/6/1814"
"t18150621-60","6/21/1815"
"t18140706-9","7/6/1814"
"t18141130-16","11/30/1814"
"t18141130-20","11/30/1814"
"t18150215-99","2/15/1815"
"t18150405-111","4/5/1815"
"t18150510-56","5/10/1815"
"t18150510-70","5/10/1815"
"t18140914-12","9/14/1814"
"t18140914-123","9/14/1814"
"t18150405-112","4/5/1815"
"t18150405-114","4/5/1815"
"t18150405-116","4/5/1815"
"t18140914-130","9/14/1814"
"t18140914-137","9/14/1814"
"t18141130-60","11/30/1814"
"t18150405-122","4/5/1815"
"t18150405-124","4/5/1815"
"t18140914-151","9/14/1814"
"t18141130-90","11/30/1814"
"t18150405-129","4/5/1815"
"t18140420-67","4/20/1814"
"t18140420-8","4/20/1814"
"t18150111-106","1/11/1815"
"t18150405-148","4/5/1815"
"t18140914-34","9/14/1814"
"t18150111-138","1/11/1815"
"t18180401-89","4/1/1818"
"t18180506-10","5/6/1818"
"t18170917-33","9/17/1817"
"t18170917-38","9/17/1817"
"t18171029-130","10/29/1817"
"t18171203-92","12/3/1817"
"t18180218-135","2/18/1818"
"t18171029-132","10/29/1817"
"t18180506-14","5/6/1818"
"t18171029-25","10/29/1817"
"t18171029-38","10/29/1817"
"t18180506-16","5/6/1818"
"t18171029-43","10/29/1817"
"t18180114-124","1/14/1818"
"t18180114-140","1/14/1818"
"t18171029-74","10/29/1817"
"t18180218-93","2/18/1818"
"t18171029-9","10/29/1817"
"t18171029-95","10/29/1817"
"t18171203-102","12/3/1817"
"t18180401-133","4/1/1818"
"t18180114-36","1/14/1818"
"t18180114-41","1/14/1818"
"t18180506-66","5/6/1818"
"t18180401-149","4/1/1818"
"t18180506-96","5/6/1818"
"t18171203-139","12/3/1817"
"t18180114-8","1/14/1818"
"t18171203-22","12/3/1817"
"t18180218-116","2/18/1818"
"t18180218-118","2/18/1818"
"t18180401-190","4/1/1818"
"t18171203-45","12/3/1817"
"t18180401-26","4/1/1818"
"t18180506-33","5/6/1818"
"t18170917-67","9/17/1817"
"t18170702-171","7/2/1817"
"t18161030-127","10/30/1816"
"t18170115-174","1/15/1817"
"t18170115-183","1/15/1817"
"t18161030-137","10/30/1816"
"t18161030-138","10/30/1816"
"t18161030-31","10/30/1816"
"t18170115-188","1/15/1817"
"t18170115-192","1/15/1817"
"t18170416-166","4/16/1817"
"t18170416-168","4/16/1817"
"t18161030-4","10/30/1816"
"t18170115-213","1/15/1817"
"t18170702-71","7/2/1817"
"t18170115-43","1/15/1817"
"t18161030-68","10/30/1816"
"t18170416-236","4/16/1817"
"t18170416-43","4/16/1817"
"t18170115-70","1/15/1817"
"t18170115-92","1/15/1817"
"t18170416-48","4/16/1817"
"t18170416-73","4/16/1817"
"t18170917-184","9/17/1817"
"t18161204-12","12/4/1816"
"t18170917-255","9/17/1817"
"t18161204-17","12/4/1816"
"t18161204-45","12/4/1816"
"t18170219-142","2/19/1817"
"t18170521-24","5/21/1817"
"t18170917-275","9/17/1817"
"t18161204-60","12/4/1816"
"t18170219-29","2/19/1817"
"t18170917-175","9/17/1817"
"t18161204-79","12/4/1816"
"t18161204-94","12/4/1816"
"t18161204-97","12/4/1816"
"t18170521-83","5/21/1817"
"t18170115-115","1/15/1817"
"t18170219-7","2/19/1817"
"t18170219-73","2/19/1817"
"t18170917-109","9/17/1817"
"t18170219-98","2/19/1817"
"t18160918-57","9/18/1816"
"t18170115-145","1/15/1817"
"t18170702-134","7/2/1817"
"t18291203-171","12/3/1829"
"t18290910-63","9/10/1829"
"t18290910-66","9/10/1829"
"t18291029-209","10/29/1829"
"t18291029-217","10/29/1829"
"t18290716-121","7/16/1829"
"t18290716-148","7/16/1829"
"t18290716-19","7/16/1829"
"t18280410-41","4/10/1828"
"t18280410-46","4/10/1828"
"t18280221-119","2/21/1828"
"t18280221-128","2/21/1828"
"t18280410-85","4/10/1828"
"t18280529-68","5/29/1828"
"t18280529-69","5/29/1828"
"t18280221-134","2/21/1828"
"t18280221-140","2/21/1828"
"t18280221-84","2/21/1828"
"t18280221-143","2/21/1828"
"t18280410-100","4/10/1828"
"t18280529-11","5/29/1828"
"t18280221-155","2/21/1828"
"t18280410-115","4/10/1828"
"t18280221-163","2/21/1828"
"t18280703-15","7/3/1828"
"t18280410-161","4/10/1828"
"t18280529-156","5/29/1828"
"t18280529-164","5/29/1828"
"t18280703-154","7/3/1828"
"t18280703-161","7/3/1828"
"t18280221-224","2/21/1828"
"t18280703-26","7/3/1828"
"t18280410-212","4/10/1828"
"t18280529-196","5/29/1828"
"t18280529-197","5/29/1828"
"t18280703-86","7/3/1828"
"t18280221-263","2/21/1828"
"t18280221-266","2/21/1828"
"t18280529-215","5/29/1828"
"t18280529-22","5/29/1828"
"t18280529-236","5/29/1828"
"t18280529-238","5/29/1828"
"t18280703-32","7/3/1828"
"t18280410-247","4/10/1828"
"t18280529-247","5/29/1828"
"t18280529-25","5/29/1828"
"t18280410-26","4/10/1828"
"t18280410-262","4/10/1828"
"t18280110-6","1/10/1828"
"t18280410-269","4/10/1828"
"t18280410-277","4/10/1828"
"t18280529-266","5/29/1828"
"t18280529-33","5/29/1828"
"t18280529-36","5/29/1828"
"t18280529-45","5/29/1828"
"t18280221-10","2/21/1828"
"t18280221-100","2/21/1828"
"t18280221-52","2/21/1828"
"t18280221-55","2/21/1828"
"t18280911-170","9/11/1828"
"t18280911-8","9/11/1828"
"t18280911-13","9/11/1828"
"t18281023-11","10/23/1828"
"t18281023-59","10/23/1828"
"t18280911-20","9/11/1828"
"t18280911-206","9/11/1828"
"t18281023-121","10/23/1828"
"t18281023-8","10/23/1828"
"t18281023-80","10/23/1828"
"t18281023-129","10/23/1828"
"t18281204-109","12/4/1828"
"t18280911-248","9/11/1828"
"t18281023-139","10/23/1828"
"t18281204-146","12/4/1828"
"t18290115-14","1/15/1829"
"t18290115-144","1/15/1829"
"t18281204-164","12/4/1828"
"t18281204-184","12/4/1828"
"t18281204-193","12/4/1828"
"t18280911-337","9/11/1828"
"t18290115-16","1/15/1829"
"t18290115-160","1/15/1829"
"t18290115-191","1/15/1829"
"t18281023-228","10/23/1828"
"t18281204-226","12/4/1828"
"t18280911-373","9/11/1828"
"t18280911-382","9/11/1828"
"t18281023-233","10/23/1828"
"t18281204-246","12/4/1828"
"t18280911-4","9/11/1828"
"t18280911-46","9/11/1828"
"t18281023-253","10/23/1828"
"t18281023-255","10/23/1828"
"t18281204-26","12/4/1828"
"t18281023-28","10/23/1828"
"t18281204-29","12/4/1828"
"t18290115-118","1/15/1829"
"t18280911-64","9/11/1828"
"t18280911-69","9/11/1828"
"t18280911-104","9/11/1828"
"t18281204-36","12/4/1828"
"t18281204-39","12/4/1828"
"t18281204-42","12/4/1828"
"t18290409-33","4/9/1829"
"t18290611-25","6/11/1829"
"t18290611-254","6/11/1829"
"t18290115-66","1/15/1829"
"t18290611-268","6/11/1829"
"t18290409-7","4/9/1829"
"t18290115-80","1/15/1829"
"t18290409-81","4/9/1829"
"t18290611-312","6/11/1829"
"t18290409-146","4/9/1829"
"t18290409-149","4/9/1829"
"t18290409-150","4/9/1829"
"t18290219-111","2/19/1829"
"t18290611-110","6/11/1829"
"t18290611-117","6/11/1829"
"t18290409-172","4/9/1829"
"t18290611-123","6/11/1829"
"t18290611-127","6/11/1829"
"t18290611-13","6/11/1829"
"t18290611-8","6/11/1829"
"t18290219-129","2/19/1829"
"t18290219-130","2/19/1829"
"t18290611-139","6/11/1829"
"t18290409-22","4/9/1829"
"t18290611-58","6/11/1829"
"t18290611-63","6/11/1829"
"t18290611-183","6/11/1829"
"t18290409-264","4/9/1829"
"t18290611-193","6/11/1829"
"t18290611-7","6/11/1829"
"t18290611-76","6/11/1829"
"t18290611-334","6/11/1829"
"t18290219-5","2/19/1829"
"t18290409-278","4/9/1829"
"t18290611-223","6/11/1829"
"t18290611-226","6/11/1829"
"t18290409-281","4/9/1829"
"t18290409-283","4/9/1829"
"t18300415-90","4/15/1830"
"t18300415-93","4/15/1830"
"t18300708-145","7/8/1830"
"t18300415-96","4/15/1830"
"t18300527-107","5/27/1830"
"t18300708-151","7/8/1830"
"t18300916-317","9/16/1830"
"t18300916-320","9/16/1830"
